,user_name,roll_belt,pitch_belt,yaw_belt,total_accel_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,total_accel_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,total_accel_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
7519,adelmo,127,-43.3,163,18,0.11,0.11,-0.2,52,42,-158,159,608,-313,5.54,64.8,-46.6,26,-0.14,-0.26,0.74,-256,-30,6,-266,341,558,51.21483889,-27.92697366,-97.36814735,17,-0.11,0.11,0.43,-45,80,-135,-538,278,87,0,0,0,29,0.45,2.99,1.26,-281,-10,-20,-336,-431,237,B
7520,adelmo,126,-43.4,163,18,0.13,0.13,-0.18,50,44,-160,162,610,-305,6.15,62.8,-47.1,25,-0.37,-0.19,0.77,-246,-23,18,-235,329,564,42,-33.7,-101.8,17,0.05,-0.1,0.1,-56,69,-144,-540,274,86,0,0,0,28,0.19,3.56,1.35,-276,34,-19,-430,-316,337,B
7521,adelmo,126,-43.4,163,18,0.13,0.11,-0.18,53,43,-161,159,603,-305,6.42,61.9,-47.1,25,-0.51,-0.16,0.75,-245,-20,19,-210,331,574,42.39993774,-32.91617606,-102.0183976,17,0.13,-0.13,-0.08,-55,70,-145,-536,268,89,0,0,0,28,0.14,3.77,1.36,-271,47,-16,-482,-253,391,B
7522,adelmo,126,-43.4,163,18,0.13,0.11,-0.18,49,46,-161,164,610,-313,6.75,60.6,-47.1,25,-0.69,-0.11,0.72,-243,-13,36,-197,330,577,44.11145058,-33.51014787,-100.1640058,18,0.19,-0.16,-0.25,-57,74,-146,-546,265,84,0,0,0,28,0.1,3.89,1.41,-269,63,-8,-499,-212,425,B
7523,adelmo,126,-43.5,164,17,0.11,0.11,-0.18,49,44,-158,167,601,-304,10.9,43.2,-41.9,24,-2.12,0.69,0.33,-197,10,131,74,270,588,56.90703755,-29.95435012,-90.92270887,16,0.13,0.06,-0.13,-46,84,-123,-555,252,91,0,0,0,41,0.21,3.6,1.77,-258,306,71,-691,278,773,B
7524,adelmo,126,-43.5,164,18,0.11,0.11,-0.18,52,43,-159,162,614,-308,11.2,39.7,-40.7,24,-2.41,0.79,0.21,-190,3,146,109,266,586,53.77435688,-29.42692412,-94.14475148,17,0.1,0.02,-0.05,-47,83,-131,-548,251,96,0,0,0,44,0.19,3.5,1.79,-304,294,68,-693,314,796,B
7525,adelmo,126,-43.5,164,18,0.11,0.11,-0.16,53,41,-159,160,612,-313,11.3,36,-39.6,23,-2.67,0.83,0.21,-174,-14,141,175,247,582,50.65058347,-27.63881622,-98.05006694,17,0.1,-0.05,0,-45,80,-137,-551,249,85,0,0,0,43,0.21,3.68,1.79,-283,305,73,-695,394,840,B
7526,adelmo,126,-43.6,164,18,0.14,0.11,-0.16,51,43,-158,164,613,-310,10.9,18.2,-35.2,18,-3.37,0.87,-0.02,-128,-28,112,404,155,512,55.63434238,-35.75813103,-88.46690308,17,0.14,-0.02,-0.13,-57,86,-126,-550,243,93,0,0,0,47,0.75,3.21,2.31,-262,369,61,-689,576,884,B
7527,adelmo,126,-43.7,164,18,0.14,0.11,-0.15,50,45,-158,158,604,-314,11.5,0.6,-32.1,10,-3.2,0.35,0.98,-65,-62,27,615,73,358,52.85853798,-28.04173754,-95.78731687,17,0.16,0.02,0.2,-45,82,-133,-550,238,92,0,0,0,49,0.63,2.99,1.69,-238,421,31,-627,699,884,B
7528,adelmo,126,-43.7,164,18,0.13,0.11,-0.16,49,44,-159,167,608,-298,11.9,-3.17,-31.6,9,-3.18,0.31,1,-42,-64,36,640,62,330,45.97287019,-26.9472485,-102.6934474,16,0.16,0.03,0.23,-42,70,-135,-558,247,85,0,0,0,53,0.61,3.55,1.33,-238,456,22,-618,719,880,B
7529,adelmo,126,-43.7,164,18,0.11,0.11,-0.16,47,44,-160,163,611,-297,12.3,-10.7,-30.6,8,-3,0.32,0.87,-15,-79,16,687,37,245,35.49958534,-27.52104025,-111.3852485,16,0.16,0.03,0.1,-43,55,-142,-560,245,78,0,0,0,50,0.43,2.94,0.92,-183,457,39,-580,764,900,B
7530,adelmo,126,-43.7,164,18,0.1,0.11,-0.18,50,45,-160,160,610,-306,9.87,-21.2,-27.5,9,-2.79,0.43,0.71,23,-88,-17,742,-14,111,43.00879873,-33.87963134,-100.8413695,17,0.18,0.03,0,-55,69,-140,-560,244,82,0,0,0,47,0.39,3.36,1.23,-90,453,43,-492,814,896,B
7531,adelmo,126,-43.6,164,18,0.1,0.11,-0.18,48,44,-159,162,598,-317,7.05,-28.1,-24.5,12,-2.75,0.43,0.72,45,-96,-42,760,-52,32,44.62270377,-32.15904177,-100.6368928,17,0.16,0.05,-0.1,-52,71,-139,-563,242,78,0,0,0,48,0.69,2.6,1.69,-78,464,35,-444,834,854,B
7532,adelmo,126,-43.6,164,18,0.08,0.11,-0.18,49,45,-160,162,611,-304,3.36,-35.9,-20.3,16,-2.68,0.35,0.87,62,-112,-87,761,-74,-49,42.46758058,-39.93425511,-96.85246711,18,0.11,0.19,-0.05,-67,71,-142,-558,247,77,0,0,0,47,0.75,2.6,1.94,-82,453,13,-387,834,816,B
7533,adelmo,126,-43.5,164,17,0.08,0.11,-0.18,50,42,-158,166,610,-295,1.39,-39.7,-17.9,17,-2.68,0.31,0.97,66,-115,-106,756,-93,-98,44.2504131,-34.22624272,-99.5530812,18,0.16,0.18,-0.1,-58,74,-145,-555,256,73,0,0,0,47,0.93,2.59,2.12,-47,462,17,-370,842,788,B
7534,adelmo,126,-43.5,164,18,0.08,0.11,-0.18,51,44,-160,162,610,-304,-1.07,-44.1,-14.8,20,-2.59,0.24,1.07,78,-118,-130,752,-94,-120,48.86295045,-29.05996448,-98.84874122,17,0.16,0.16,-0.16,-47,77,-137,-557,255,93,0,0,0,49,1.28,2.33,2.35,-1,481,12,-331,834,747,B
7535,adelmo,126,-43.5,164,18,0.1,0.11,-0.15,51,43,-160,160,609,-307,-8.15,-56.3,-5.04,26,-2.36,0.16,1.07,104,-139,-186,709,-120,-238,59.92531437,-27.59975821,-89.38615931,16,-0.05,0.32,0.1,-43,89,-123,-548,262,81,0,0,0,53,1.38,1.54,2.12,-76,513,-47,-287,816,639,B
7536,adelmo,126,-43.5,164,18,0.11,0.11,-0.15,50,44,-160,162,603,-292,-9.62,-59.7,-2.25,27,-2.2,0.16,1.08,106,-141,-201,686,-130,-279,62.37416131,-27.69232513,-86.99086952,16,-0.06,0.32,0.2,-44,94,-123,-548,274,75,0,0,0,54,1.17,1.49,1.57,-92,522,-61,-265,807,636,B
7537,adelmo,126,-43.5,164,18,0.11,0.11,-0.13,50,45,-159,161,609,-307,-12.4,-65.1,2.79,28,-1.91,0.16,0.89,103,-132,-222,648,-151,-325,65.74477809,-24.29209315,-85.43157259,16,-0.18,0.34,0.48,-37,94,-116,-543,278,80,0,0,0,53,0.63,1.75,0.21,-112,498,-65,-232,804,624,B
7538,adelmo,126,-43.5,164,18,0.11,0.11,-0.15,49,44,-161,162,600,-305,-17.7,-70,9.42,33,-1.75,0.21,0.54,111,-148,-263,608,-160,-375,64.29013781,-28.48620366,-84.71556333,16,-0.26,0.47,0.51,-45,96,-120,-538,295,89,0,0,0,42,0.18,2.09,-0.49,-48,403,-36,-201,806,646,B
7539,adelmo,126,-43.5,164,18,0.11,0.11,-0.15,50,42,-161,159,602,-304,-21.2,-72.1,13.5,34,-1.64,0.19,0.51,111,-152,-272,583,-165,-392,66.65902136,-26.56017598,-83.42680419,17,-0.27,0.53,0.46,-45,106,-127,-524,296,83,0,0,0,40,0.08,2.12,-0.48,-21,393,-24,-187,802,660,B
7540,adelmo,126,-43.5,164,18,0.1,0.11,-0.15,50,44,-160,167,610,-302,-25.2,-73.9,17.9,35,-1.51,0.19,0.51,109,-152,-291,570,-173,-407,70.38522184,-27.30292205,-79.38725368,17,-0.26,0.55,0.52,-45,108,-119,-521,308,85,0,0,0,40,0.06,2.09,-0.33,10,393,-17,-161,793,670,B
7541,adelmo,126,-43.5,164,18,0.1,0.11,-0.16,49,46,-161,162,605,-303,-30.2,-75.6,23.4,36,-1.43,0.18,0.56,111,-153,-296,542,-170,-427,75.50673867,-26.53180265,-74.69150334,17,-0.29,0.59,0.54,-44,115,-114,-518,312,81,0,0,0,41,0.13,1.91,-0.08,24,399,-13,-149,787,663,B
7542,adelmo,126,-43.4,164,18,0.1,0.11,-0.18,47,46,-161,159,607,-310,-36.2,-77.2,30,37,-1.35,0.13,0.57,110,-156,-307,508,-164,-451,83.00999626,-21.32875396,-69.54658528,18,-0.32,0.72,0.52,-37,129,-112,-512,323,86,0,0,0,42,0.21,1.69,0.2,40,410,-10,-131,778,670,B
7543,adelmo,126,-43.4,164,18,0.08,0.11,-0.18,47,45,-162,163,603,-294,-43.1,-78.4,37.4,38,-1.28,0.11,0.61,109,-159,-317,500,-167,-455,86.83857821,-21.58314651,-65.5469341,19,-0.32,0.87,0.48,-39,139,-111,-502,330,84,0,0,0,43,0.35,1.43,0.39,42,418,-12,-118,770,659,B
7544,adelmo,126,-43.4,164,18,0.06,0.11,-0.18,51,43,-160,162,607,-309,-51.7,-79.5,46.5,38,-1.24,0.1,0.61,113,-161,-318,471,-165,-474,86.71697878,-24.16706858,-64.48712958,18,-0.29,0.96,0.46,-43,137,-108,-491,350,85,0,0,0,43,0.59,1.27,0.56,39,419,-13,-103,774,649,B
7545,adelmo,127,-43.3,163,18,0.06,0.11,-0.2,51,41,-161,162,607,-313,-72,-80.6,67.6,40,-1.14,0.11,0.54,107,-169,-342,427,-167,-497,84.34424207,-25.16257046,-66.43136995,17,-0.19,0.9,0.46,-42,126,-104,-471,370,90,0,0,0,43,0.95,0.88,0.87,21,423,-10,-87,761,633,B
7546,adelmo,127,-43.3,163,18,0.08,0.11,-0.18,53,39,-161,165,607,-304,-82.4,-80.6,78.3,41,-1.08,0.1,0.51,97,-175,-347,413,-168,-497,79.71069736,-26.14518136,-70.65504178,17,-0.21,0.85,0.28,-43,119,-108,-464,381,89,0,0,0,43,1.08,0.66,0.98,8,425,-12,-95,753,638,B
7547,adelmo,127,-43.4,163,18,0.13,0.13,-0.15,48,48,-162,163,608,-301,-123,-77.3,121,45,-0.56,-0.21,0.54,75,-200,-382,298,-148,-551,99.48646598,-19.89620272,-53.22631593,19,-0.37,0.9,0.02,-37,157,-95,-396,442,111,0,0,0,44,1.25,0.24,0.57,-42,424,-19,-102,766,622,B
7548,adelmo,127,-43.4,163,18,0.13,0.11,-0.18,47,45,-161,159,613,-310,-128,-76.8,127,45,-0.19,-0.4,0.8,61,-191,-397,272,-153,-561,109.5756678,-12.66557702,-45.51361383,20,-0.31,1.04,-0.1,-25,176,-87,-380,459,117,0,0,0,45,1.17,0.22,0.48,-20,438,-19,-119,769,614,B
7549,adelmo,127,-43.4,163,18,0.1,0.11,-0.18,49,45,-161,163,601,-308,-130,-76.9,130,44,-0.08,-0.51,0.82,59,-187,-389,270,-148,-559,110.201605,-7.184155405,-46.23582769,20,-0.34,1.08,-0.16,-14,174,-87,-372,470,131,0,0,0,45,1.22,0.19,0.36,-12,438,-22,-114,771,622,B
7550,adelmo,127,-43.3,163,18,0.1,0.11,-0.2,48,46,-162,162,602,-313,-133,-77.1,133,44,0.03,-0.61,0.79,60,-187,-381,266,-148,-558,106.777879,-7.603844485,-49.61559555,20,-0.4,1.08,-0.1,-15,173,-94,-349,475,125,0,0,0,44,1.27,0.08,0.3,-21,429,-19,-140,771,626,B
7551,adelmo,127,-43.3,163,18,0.1,0.11,-0.2,47,43,-161,167,602,-303,-135,-77.5,135,43,0.14,-0.67,0.77,62,-187,-374,264,-151,-550,104.9761023,-10.92497352,-50.71528123,21,-0.35,1.04,-0.02,-22,175,-98,-346,480,145,0,0,0,44,1.27,0.03,0.28,-23,429,-19,-139,780,629,B
7552,adelmo,127,-43.3,163,18,0.08,0.11,-0.2,48,41,-160,159,603,-307,-136,-77.9,138,42,0.27,-0.69,0.75,65,-184,-366,263,-153,-555,107.048243,-11.66086647,-48.4061982,21,-0.31,1.03,-0.1,-24,181,-96,-321,487,131,0,0,0,44,1.28,-0.03,0.26,-31,434,-14,-152,794,633,B
7553,adelmo,127,-43.3,163,18,0.08,0.11,-0.18,51,43,-161,161,609,-311,-138,-78.5,140,42,0.4,-0.71,0.72,59,-174,-366,263,-138,-562,111.5346775,-8.1733095,-44.69565026,21,-0.31,1.06,-0.18,-17,187,-90,-321,501,136,0,0,0,46,1.27,-0.08,0.25,-23,449,-9,-160,787,645,B
7554,adelmo,127,-43.2,163,18,0.11,0.11,-0.18,51,43,-161,163,608,-309,-139,-82.1,143,41,1,-0.71,0.75,58,-166,-362,300,-145,-535,111.5983184,4.324924726,-45.24403355,21,-0.26,0.88,0.07,9,187,-91,-262,529,158,0,0,0,52,1.4,-0.74,0.02,-43,507,11,-219,818,682,B
7555,adelmo,127,-43.2,163,17,0.11,0.11,-0.16,50,42,-158,158,606,-300,-132,-85.1,137,41,1.45,-0.8,0.79,57,-166,-362,337,-143,-539,115.3579033,6.130055528,-41.2128314,22,-0.26,0.75,0.13,13,194,-85,-239,534,146,0,0,0,52,1.41,-1.38,0.05,-67,503,22,-267,817,704,B
7556,adelmo,127,-43.3,163,18,0.11,0.13,-0.16,49,43,-160,154,602,-310,-117,-87,122,41,1.72,-0.88,0.84,60,-172,-353,368,-145,-523,116.4642242,7.935737846,-39.74237728,22,-0.26,0.74,0.11,17,197,-83,-229,544,150,0,0,0,53,1.46,-1.46,0.07,-85,514,19,-302,829,719,B
7557,adelmo,127,-43.3,163,18,0.13,0.11,-0.15,50,42,-159,153,600,-299,-65.1,-88.2,71.2,40,1.94,-0.98,0.9,61,-172,-347,398,-133,-515,116.3121995,9.85213091,-39.42114148,22,-0.22,0.66,0.1,21,196,-82,-216,548,147,0,0,0,55,1.61,-1.4,0.03,-75,531,24,-328,827,718,B
7558,adelmo,127,-43.3,163,18,0.13,0.11,-0.15,50,41,-159,158,608,-309,-6.6,-86.7,13.4,40,2.17,-1.09,0.92,69,-168,-344,413,-137,-510,114.1838703,12.62520277,-40.75977621,22,-0.19,0.58,0.05,27,195,-85,-207,550,163,0,0,0,57,1.73,-1.59,0.03,-68,550,24,-363,832,730,B
7559,adelmo,127,-43.3,163,18,0.13,0.11,-0.15,49,47,-160,156,603,-316,16.9,-80.7,-8.52,38,2.62,-1.33,0.98,86,-167,-325,497,-142,-449,116.5186684,14.63023531,-37.54178236,23,-0.1,0.5,-0.08,33,208,-83,-191,550,146,0,0,0,59,1.85,-2.3,0.07,-95,571,12,-437,821,732,B
7560,adelmo,127,-43.3,164,17,0.13,0.11,-0.15,48,45,-158,160,612,-315,20.7,-77,-11.4,37,2.79,-1.45,1.03,90,-166,-312,521,-128,-434,118.0105122,15.69214276,-35.46742428,24,-0.06,0.48,-0.15,36,213,-80,-181,556,147,0,0,0,59,1.88,-2.5,-0.02,-101,572,0,-458,801,741,B
7561,adelmo,127,-43.3,164,18,0.13,0.11,-0.15,48,44,-159,160,609,-299,23.1,-73.2,-13,36,2.97,-1.56,1.05,92,-161,-298,562,-123,-410,118.8631182,15.52663262,-34.62321546,24,-0.05,0.43,-0.16,36,216,-79,-183,556,148,0,0,0,57,1.93,-2.62,-0.16,-127,543,-1,-501,797,737,B
7562,adelmo,127,-43.4,164,18,0.11,0.11,-0.15,50,44,-160,153,611,-306,26.5,-64.9,-14.6,32,3.32,-1.83,1.15,111,-150,-249,624,-115,-356,120.0688066,15.02439075,-33.5556256,24,-0.02,0.39,-0.13,35,218,-77,-169,550,164,0,0,0,54,1.89,-3.02,-0.08,-127,517,0,-572,742,728,B
7563,adelmo,127,-43.4,164,18,0.11,0.11,-0.18,50,43,-162,156,608,-312,29.1,-55.6,-14.8,28,3.48,-1.89,1.16,114,-126,-221,697,-78,-263,119.2985354,17.7573942,-32.97896377,24,0.03,0.35,-0.15,42,221,-77,-158,563,165,0,0,0,51,1.86,-3.37,0,-185,464,-20,-627,666,689,B
7564,adelmo,127,-43.3,164,17,0.11,0.11,-0.18,51,40,-158,165,606,-299,30,-50.7,-14.7,26,3.47,-1.93,1.07,115,-114,-194,714,-74,-228,116.9361417,20.74414755,-33.84792024,24,0.06,0.31,-0.21,49,219,-79,-154,563,156,0,0,0,50,1.67,-3.31,-0.15,-218,435,-31,-647,630,693,B
7565,adelmo,127,-43.4,164,18,0.13,0.11,-0.15,52,43,-159,162,605,-303,29.8,-41,-12.4,21,3.26,-1.89,0.92,124,-83,-142,753,-14,-100,119.5716636,17.95823213,-32.55732355,25,0.1,0.31,-0.23,43,224,-77,-144,558,162,0,0,0,45,1.22,-2.76,-0.89,-198,394,-19,-695,494,670,B
7566,adelmo,127,-43.5,164,18,0.14,0.11,-0.13,49,45,-160,160,610,-309,28.4,-32.6,-10.1,13,3.03,-1.81,0.87,95,-48,-71,751,56,23,118.0755791,21.63922884,-31.91959243,25,0.13,0.16,-0.23,52,224,-76,-140,557,164,0,0,0,42,1.28,-2.52,-0.61,-231,342,-7,-709,377,641,B
7567,adelmo,127,-43.5,164,18,0.14,0.11,-0.15,50,45,-161,163,604,-312,27.7,-30.1,-9.48,13,2.94,-1.73,0.77,96,-53,-58,740,77,71,118.8107989,20.67042469,-31.72530198,25,0.18,0.19,-0.26,50,226,-76,-135,557,173,0,0,0,41,1.35,-2.41,-0.54,-228,335,-1,-703,300,609,B
7568,adelmo,127,-43.5,164,18,0.13,0.11,-0.16,48,44,-163,167,611,-310,25.6,-24.8,-8.2,9,2.89,-1.59,0.61,83,-31,-25,714,106,138,120.747696,21.21099699,-29.0374793,24,0.14,0.11,-0.15,50,222,-68,-141,555,166,0,0,0,42,1.48,-2.46,-0.44,-273,310,-6,-691,200,556,B
7569,adelmo,127,-43.6,164,18,0.13,0.11,-0.16,48,43,-160,156,601,-307,24.5,-21.9,-7.67,7,2.92,-1.48,0.49,60,-27,-16,703,115,166,118.7940183,22.53706162,-30.40242174,24,0.16,0.05,-0.15,53,220,-71,-136,563,170,0,0,0,41,1.49,-2.46,-0.43,-271,303,-10,-680,167,542,B
7570,adelmo,127,-43.5,164,18,0.11,0.11,-0.16,49,44,-162,164,605,-311,23.1,-18.8,-7.15,6,2.79,-1.35,0.34,49,-27,-23,675,130,208,117.9,22.1,-31.8,24,0.21,0,-0.2,52,219,-74,-140,554,171,0,0,0,42,1.49,-2.49,-0.48,-305,275,-10,-665,93,508,B
7571,adelmo,126,-43.6,164,18,0.14,0.11,-0.18,51,43,-159,164,606,-303,9.83,66.8,-45.9,27,0.37,-0.58,0.84,-265,-33,-25,-301,374,518,58.25224371,-25.96355361,-91.84065692,17,0.21,-0.05,-0.16,-42,90,-130,-520,304,114,0,0,0,29,0.51,3.1,1.12,-280,-35,-40,-255,-513,101,B
7572,adelmo,126,-43.7,164,17,0.13,0.11,-0.18,49,45,-158,163,603,-314,8.12,66.5,-50.2,27,0,-0.35,0.82,-262,-24,-12,-295,373,529,67.74826973,-25.08742638,-83.09120362,16,0.19,-0.08,-0.21,-40,101,-119,-527,282,123,0,0,0,30,0.14,4.05,1.21,-293,42,-20,-439,-323,283,B
7573,adelmo,126,-43.7,164,18,0.11,0.11,-0.2,51,44,-160,163,602,-311,9.06,63.6,-49.7,27,-0.58,0.08,0.39,-268,5,17,-241,371,538,62.89370813,-28.49086307,-86.06012729,16,0.1,-0.02,0,-43,90,-116,-530,283,113,0,0,0,34,0.26,3.87,1.44,-296,141,21,-577,-109,463,B
7574,adelmo,126,-43.7,164,18,0.11,0.11,-0.18,50,42,-159,165,611,-306,9.13,62.1,-49.2,28,-0.83,0.11,0.21,-269,13,22,-227,367,548,60.20585144,-28.70979159,-88.5131613,16,0.06,-0.05,0.03,-45,90,-123,-528,283,127,0,0,0,37,0.24,3.71,1.44,-318,166,27,-588,-68,490,B
7575,adelmo,126,-43.7,164,18,0.11,0.11,-0.18,51,43,-159,163,605,-311,8.95,60.5,-48.7,25,-1.06,0.16,0,-239,-8,68,-191,365,559,58.92731767,-30.39104476,-88.76917096,17,0.06,-0.06,0,-49,91,-127,-524,282,116,0,0,0,40,0.21,3.71,1.41,-339,188,32,-626,11,542,B
7576,adelmo,126,-43.7,164,18,0.13,0.11,-0.18,51,43,-158,169,611,-300,9.9,54.5,-46.1,24,-1.43,0.43,0.38,-230,2,56,-115,331,573,55.52139671,-29.93917471,-92.22505086,16,0.16,-0.06,-0.13,-47,84,-127,-533,272,114,0,0,0,41,0.14,3.42,1.41,-315,246,57,-665,156,638,B
7577,adelmo,126,-43.8,164,17,0.13,0.11,-0.15,51,44,-157,163,605,-313,10.7,49.7,-44.3,23,-1.73,0.53,0.28,-205,-14,89,-42,326,579,60.24869037,-30.74883163,-87.30993938,16,0.16,-0.08,-0.18,-47,88,-119,-536,274,119,0,0,0,43,0.47,3.26,1.43,-317,272,63,-694,257,696,B
7578,adelmo,126,-43.8,164,18,0.13,0.11,-0.15,49,45,-159,167,611,-309,11.8,34.8,-39.1,20,-2.31,0.71,0.2,-166,-21,96,183,250,575,56.27216045,-29.52662742,-91.76451404,17,0.08,-0.06,0,-48,88,-131,-531,269,118,0,0,0,49,0.77,3.13,1.72,-275,388,34,-703,486,780,B
7579,adelmo,126,-43.8,165,17,0.11,0.11,-0.16,50,44,-158,167,611,-306,11.3,20.3,-35.8,14,-2.71,0.5,0.16,-99,-52,81,403,164,508,51.30802101,-31.59008688,-95.09417894,16,0.19,-0.08,-0.18,-50,79,-131,-537,263,116,0,0,0,50,0.63,3.16,1.28,-259,414,27,-666,623,805,B
7580,adelmo,126,-43.8,165,18,0.11,0.11,-0.18,49,42,-159,161,610,-313,11.1,12.8,-34.3,12,-2.71,0.39,0.41,-83,-54,66,486,127,466,56.25216216,-30.50870169,-91.20924724,17,0.27,-0.05,-0.23,-49,87,-129,-548,254,111,0,0,0,49,0.61,3,0.94,-240,411,27,-642,680,821,B
7581,adelmo,126,-43.8,165,17,0.11,0.11,-0.16,49,43,-158,164,611,-301,10.9,5.08,-32.9,11,-2.83,0.39,0.33,-57,-62,68,559,81,397,48.59178042,-29.70136695,-98.70601158,16,0.35,-0.05,-0.13,-47,75,-134,-547,256,114,0,0,0,47,0.32,3.21,0.84,-188,418,40,-606,734,835,B
7582,adelmo,126,-43.8,165,17,0.1,0.11,-0.16,48,45,-158,162,609,-308,10.8,1.25,-32.2,10,-2.86,0.37,0.31,-30,-73,54,583,73,389,42.64434763,-32.68173504,-101.9727706,17,0.4,-0.06,-0.11,-52,67,-138,-546,256,110,0,0,0,47,0.34,3.26,0.95,-139,441,45,-585,746,846,B
7583,adelmo,126,-43.8,165,18,0.1,0.11,-0.16,48,46,-159,161,607,-294,10.7,-2.35,-31.5,10,-2.83,0.32,0.39,-16,-85,43,629,47,344,48.89000314,-35.996481,-94.33630563,17,0.45,-0.05,-0.16,-57,76,-131,-554,249,122,0,0,0,47,0.45,2.79,1.12,-155,429,37,-566,768,848,B
7584,adelmo,126,-43.7,164,18,0.08,0.11,-0.18,47,45,-160,166,605,-317,10.8,-6.11,-30.8,10,-2.81,0.31,0.46,-13,-81,53,664,24,303,55.70922235,-34.01169546,-89.5452281,16,0.43,0,-0.16,-53,84,-124,-550,250,115,0,0,0,46,0.45,2.6,1.25,-177,411,25,-543,781,838,B
7585,adelmo,126,-43.7,164,18,0.08,0.11,-0.16,52,42,-159,166,610,-307,10.4,-14.2,-29.4,9,-3.07,0.35,0.28,12,-81,32,711,-14,208,49.42486976,-27.82105971,-99.06636023,16,0.26,0.03,-0.08,-44,76,-134,-548,243,93,0,0,0,50,0.43,3.05,1.41,-104,478,22,-500,809,835,B
7586,adelmo,126,-43.7,164,18,0.08,0.13,-0.16,52,43,-159,162,613,-309,10,-18,-28.7,11,-3.1,0.31,0.39,39,-103,5,728,-14,177,48.31866938,-29.54302304,-99.04743089,16,0.24,0.06,-0.1,-47,75,-135,-546,249,100,0,0,0,52,0.51,2.76,1.38,-93,500,13,-471,815,818,B
7587,adelmo,126,-43.7,164,18,0.08,0.13,-0.16,51,44,-160,170,612,-302,9.67,-22,-27.9,13,-3.03,0.22,0.69,57,-117,-9,744,-40,123,52.42591609,-28.91481446,-95.68647165,16,0.21,0.1,-0.1,-45,79,-129,-554,246,97,0,0,0,51,0.47,2.39,1.26,-126,487,6,-456,831,807,B
7588,adelmo,126,-43.7,164,18,0.11,0.11,-0.13,53,43,-160,163,612,-310,7.01,-34.8,-24.4,17,-3.07,0.11,0.94,79,-114,-89,771,-64,3,56.92081234,-27.93694874,-92.05153478,16,0.08,0.19,0.03,-44,86,-127,-550,256,95,0,0,0,53,0.39,2.38,1.18,-80,517,13,-369,830,778,B
7589,adelmo,126,-43.8,164,18,0.14,0.11,-0.13,51,43,-161,162,602,-311,3.58,-48.7,-19,22,-2.78,0.05,1.18,95,-125,-145,752,-88,-136,61.47100525,-23.93762305,-89.75125638,16,-0.08,0.21,0.26,-37,90,-122,-549,255,100,0,0,0,51,0.39,1.69,0.89,-82,497,1,-325,835,765,B
7590,adelmo,126,-43.8,164,18,0.14,0.11,-0.13,49,45,-161,162,601,-310,2.34,-53.1,-16.8,23,-2.6,0.05,1.18,93,-125,-161,743,-105,-184,59.23283953,-22.39152857,-92.62557524,16,-0.11,0.18,0.39,-35,88,-126,-543,256,106,0,0,0,48,0.42,1.61,0.67,-76,469,1,-309,822,752,B
7591,adelmo,126,-43.9,165,18,0.11,0.11,-0.18,48,48,-161,162,607,-309,-7.31,-68.4,-4.36,27,-1.99,0.13,0.74,108,-134,-207,679,-132,-295,80.31205685,-27.40071334,-69.39508748,17,-0.26,0.4,0.48,-44,117,-104,-531,283,91,0,0,0,41,0.42,1.73,0.61,-47,398,-5,-253,828,755,B
7592,adelmo,126,-43.8,165,18,0.1,0.11,-0.18,48,47,-160,163,602,-314,-9.45,-71.2,-1.42,30,-1.85,0.11,0.75,104,-143,-234,646,-135,-328,79.35112718,-26.76162891,-70.70400734,18,-0.26,0.47,0.51,-46,124,-113,-524,295,110,0,0,0,42,0.43,1.72,0.66,-27,406,-9,-239,816,735,B
7593,adelmo,126,-43.8,164,18,0.1,0.11,-0.18,54,40,-160,164,602,-311,-17.8,-77.9,9.14,33,-1.53,0.05,0.82,111,-150,-261,594,-150,-404,93.4081442,-24.72225147,-57.26509584,18,-0.4,0.83,0.57,-42,138,-93,-505,316,101,0,0,0,43,0.59,1.56,0.71,3,424,-15,-188,806,710,B
7594,adelmo,126,-43.8,164,18,0.11,0.11,-0.18,50,44,-163,166,609,-311,-28.3,-81.4,21.2,34,-1.32,0.03,0.84,112,-152,-275,548,-160,-423,100.5804429,-22.47664493,-50.84386417,17,-0.56,1.16,0.66,-38,144,-83,-486,350,104,0,0,0,44,0.72,1.33,0.67,8,430,-17,-159,796,704,B
7595,adelmo,126,-43.8,164,18,0.1,0.11,-0.16,50,43,-161,155,608,-315,-51.5,-84,45.3,36,-1.19,0.06,0.64,112,-157,-296,507,-164,-458,94.92677201,-26.8313042,-54.50115647,17,-0.55,1.4,0.28,-45,138,-88,-460,382,114,0,0,0,43,0.72,1.06,0.69,-7,425,-17,-145,780,693,B
